TICKER,OFTIC,CNAME,MEASURE,VALUE,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
AMZN,AMZN,AMAZON.COM,GRM,38.5,2020-04-30,23:57:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41.4,2020-04-30,23:54:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39.6,2020-04-30,23:50:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.8,2020-05-01,8:54:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40,2020-05-01,6:07:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41.3,2020-05-01,5:44:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-05-01,6:05:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.6,2020-05-01,5:37:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-05-01,1:07:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.8,2020-05-01,4:27:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41.4,2020-05-01,5:06:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41.3,2020-05-01,2:20:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39.8,2020-05-01,0:48:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39.8,2020-05-01,1:45:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39.1,2020-05-01,1:35:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39,2020-05-01,5:10:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39,2020-05-01,4:00:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-05-01,6:34:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39,2020-05-01,0:17:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.8,2020-05-01,1:15:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.8,2020-05-01,0:10:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-05-01,6:16:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41.12,2020-05-05,12:47:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.7,2020-05-05,20:03:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,39,2020-06-10,7:39:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44.69,2020-06-17,15:56:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-06-25,22:48:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.3,2020-06-29,21:58:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,37.8,2020-07-13,0:43:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.1,2020-07-19,18:03:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.1,2020-07-20,5:33:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.3,2020-07-26,13:01:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,37.9,2020-07-27,7:30:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.8,2020-07-27,5:04:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,45,2020-01-30,23:14:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.3,2020-01-30,22:17:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,45.3,2020-01-30,22:03:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.8,2020-01-30,22:15:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.9,2020-01-30,23:31:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44.12,2020-01-30,18:48:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.3,2020-01-30,23:45:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.2,2020-01-31,5:10:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.8,2020-01-31,9:40:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.6,2020-01-31,4:49:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.1,2020-01-31,6:07:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.1,2020-01-31,6:02:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-01-31,0:54:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-01-31,3:25:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.5,2020-01-31,9:54:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44,2020-01-31,1:55:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44.3,2020-01-31,14:11:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.3,2020-01-31,5:03:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-01-31,5:45:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44,2020-01-31,1:38:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.9,2020-01-31,6:34:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2020-01-31,2:10:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.4,2020-01-31,12:00:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-03-03,0:13:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.1,2020-03-10,8:48:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,45.12,2020-03-19,18:27:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.9,2020-03-19,5:33:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-03-20,6:11:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-03-20,19:23:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44,2020-03-26,0:32:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.4,2020-03-30,6:17:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2020-04-07,4:26:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.2,2020-04-08,7:58:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-04-16,0:26:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.9,2020-04-16,5:25:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-04-20,17:31:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2020-04-23,22:45:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2020-04-24,5:34:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.1,2020-04-24,1:46:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.5,2020-04-26,23:39:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-04-26,10:14:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,40.3,2020-04-27,6:15:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-04-27,23:34:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41.7,2020-04-29,7:31:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,45.12,2019-10-24,18:13:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2019-10-24,22:10:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.3,2019-10-24,22:52:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.8,2019-10-25,13:09:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.6,2019-10-25,6:57:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44,2019-10-25,9:19:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.4,2019-10-25,5:28:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44.6,2019-10-25,1:40:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44.5,2019-10-25,3:18:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,43.5,2019-10-25,6:33:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,42.9,2019-10-25,1:10:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,44.2,2019-10-25,0:26:00,40.82,2020-07-30,16:08:00
