TICKER,OFTIC,ANALYS,FPI,MEASURE,VALUE,FPEDATS,ANNDATS,ACTUAL,ANNDATS_ACT
BABA,BABA,188472,6,EPS,7.72,2020/3/31,2020/4/14,9.2,2020/5/22
BABA,BABA,192019,6,EPS,6.2,2020/3/31,2020/4/15,9.2,2020/5/22
BABA,BABA,87229,6,EPS,6.8,2020/3/31,2020/4/15,9.2,2020/5/22
BABA,BABA,189183,6,EPS,6.6,2020/3/31,2020/4/17,9.2,2020/5/22
BABA,BABA,106993,6,EPS,3.62,2020/3/31,2020/4/17,9.2,2020/5/22
BABA,BABA,80523,6,EPS,7.3,2020/3/31,2020/4/19,9.2,2020/5/22
BABA,BABA,80523,6,EPS,6.51,2020/3/31,2020/4/20,9.2,2020/5/22
BABA,BABA,79294,6,EPS,8.16,2020/3/31,2020/4/21,9.2,2020/5/22
BABA,BABA,160294,6,EPS,6.5,2020/3/31,2020/4/21,9.2,2020/5/22
BABA,BABA,125796,6,EPS,6.05,2020/3/31,2020/4/22,9.2,2020/5/22
BABA,BABA,129984,6,EPS,6.5148,2020/3/31,2020/4/27,9.2,2020/5/22
BABA,BABA,79306,6,EPS,6.1,2020/3/31,2020/4/27,9.2,2020/5/22
BABA,BABA,73430,6,EPS,3.09,2020/3/31,2020/4/29,9.2,2020/5/22
BABA,BABA,111204,6,EPS,5.4,2020/3/31,2020/5/11,9.2,2020/5/22
BABA,BABA,111135,6,EPS,7.27,2020/3/31,2020/5/20,9.2,2020/5/22
BABA,BABA,80183,7,EPS,10.58,2020/3/31,2019/11/1,9.2,2020/5/22
BABA,BABA,22953,7,EPS,8.78,2020/3/31,2019/11/1,9.2,2020/5/22
BABA,BABA,106993,7,EPS,9.27,2020/3/31,2019/11/1,9.2,2020/5/22
BABA,BABA,80523,7,EPS,9.66,2020/3/31,2019/11/1,9.2,2020/5/22
BABA,BABA,192292,7,EPS,9.63,2020/3/31,2019/11/1,9.2,2020/5/22
BABA,BABA,71165,7,EPS,11,2020/3/31,2019/11/3,9.2,2020/5/22
BABA,BABA,79294,7,EPS,12.04,2020/3/31,2019/11/3,9.2,2020/5/22
BABA,BABA,160294,7,EPS,11.37,2020/3/31,2019/11/3,9.2,2020/5/22
BABA,BABA,103370,7,EPS,5.06,2020/3/31,2019/11/3,9.2,2020/5/22
BABA,BABA,184603,7,EPS,9.85,2020/3/31,2019/11/4,9.2,2020/5/22
BABA,BABA,189183,7,EPS,8.7,2020/3/31,2019/11/4,9.2,2020/5/22
BABA,BABA,190038,7,EPS,9.9,2020/3/31,2019/11/4,9.2,2020/5/22
BABA,BABA,111135,7,EPS,9.67,2020/3/31,2019/11/4,9.2,2020/5/22
BABA,BABA,129984,7,EPS,9.1478,2020/3/31,2019/11/4,9.2,2020/5/22
