TICKER,OFTIC,CNAME,MEASURE,VALUE,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
BABA,BABA,ALIBABA,GRM,46.32,2020-01-14,5:35:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.3,2020-01-15,18:06:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.7,2020-01-21,0:21:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.7,2020-02-03,20:24:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.1,2020-02-03,5:28:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.5,2020-02-10,20:01:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.6,2020-02-11,0:24:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,48,2020-02-13,19:40:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,46,2020-02-13,17:15:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.8,2020-02-13,22:36:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.6,2020-02-13,20:10:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.6,2020-02-13,18:25:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.695,2020-02-13,16:02:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,43.7,2020-02-13,15:19:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,43.7,2020-02-13,14:01:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.1,2020-02-13,16:40:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2020-02-13,15:21:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,43.1,2020-02-13,19:44:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.6,2020-02-13,22:06:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.6,2020-02-13,18:38:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.86,2020-02-13,19:44:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2020-02-14,10:39:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,46.5,2020-02-14,1:03:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,43.9,2020-02-14,7:50:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.9,2020-02-14,19:17:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,43.3,2020-02-14,6:16:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,39.9,2020-02-14,3:26:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.6,2020-02-14,18:07:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.8,2020-02-14,21:24:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44,2020-02-14,12:47:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.9,2020-02-14,12:03:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.01,2020-02-17,22:03:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.7,2020-02-18,10:21:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.9,2020-02-18,6:09:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,43.8,2020-02-18,7:14:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,46.2,2020-02-19,4:44:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.5,2020-02-19,4:40:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.7,2020-03-13,5:19:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.82,2020-03-23,6:54:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.2,2020-04-09,13:07:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.621,2020-04-09,10:35:00,46.04,2020-05-22,7:09:00
