TICKER,OFTIC,MEASURE,VALUE,ANNDATS,ACTUAL
AMZN,AMZN,GRM,39.2,2020-07-27,39.57
AMZN,AMZN,GRM,40.3,2020-07-27,39.57
AMZN,AMZN,GRM,40.1,2020-07-30,39.57
AMZN,AMZN,GRM,39.3,2020-07-30,39.57
AMZN,AMZN,GRM,39.5,2020-07-30,39.57
AMZN,AMZN,GRM,40.4,2020-07-30,39.57
AMZN,AMZN,GRM,39.9,2020-07-31,39.57
AMZN,AMZN,GRM,40,2020-07-31,39.57
AMZN,AMZN,GRM,39.5,2020-07-31,39.57
AMZN,AMZN,GRM,40.7,2020-07-31,39.57
AMZN,AMZN,GRM,40.2,2020-07-31,39.57
AMZN,AMZN,GRM,40.157,2020-07-31,39.57
AMZN,AMZN,GRM,39.3,2020-07-31,39.57
AMZN,AMZN,GRM,40.1,2020-07-31,39.57
AMZN,AMZN,GRM,40.1,2020-07-31,39.57
AMZN,AMZN,GRM,39.9,2020-07-31,39.57
AMZN,AMZN,GRM,40.3,2020-07-31,39.57
AMZN,AMZN,GRM,39.8,2020-07-31,39.57
AMZN,AMZN,GRM,39.9,2020-07-31,39.57
AMZN,AMZN,GRM,42,2020-07-31,39.57
AMZN,AMZN,GRM,40,2020-07-31,39.57
AMZN,AMZN,GRM,40.5,2020-07-31,39.57
AMZN,AMZN,GRM,41.2,2020-07-31,39.57
AMZN,AMZN,GRM,39.6,2020-07-31,39.57
AMZN,AMZN,GRM,39.6,2020-08-06,39.57
AMZN,AMZN,GRM,40.1,2020-09-18,39.57
AMZN,AMZN,GRM,39.9,2020-09-24,39.57
AMZN,AMZN,GRM,39.6,2020-10-08,39.57
AMZN,AMZN,GRM,39.4,2020-10-22,39.57
AMZN,AMZN,GRM,40.1,2020-10-23,39.57
AMZN,AMZN,GRM,40,2020-10-25,39.57
AMZN,AMZN,GRM,40.4,2020-10-26,39.57
AMZN,AMZN,GRM,39.9,2020-10-26,39.57
AMZN,AMZN,GRM,40.017,2020-10-26,39.57
AMZN,AMZN,GRM,40,2020-10-27,39.57
AMZN,AMZN,GRM,39.9,2020-10-29,39.57
AMZN,AMZN,GRM,40,2020-10-29,39.57
AMZN,AMZN,GRM,40,2020-10-29,39.57
AMZN,AMZN,GRM,39.3,2020-10-29,39.57
AMZN,AMZN,GRM,39.7,2020-10-30,39.57
AMZN,AMZN,GRM,40.3,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-10-30,39.57
AMZN,AMZN,GRM,40.2,2020-10-30,39.57
AMZN,AMZN,GRM,40.1,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-10-30,39.57
AMZN,AMZN,GRM,40.076,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-10-30,39.57
AMZN,AMZN,GRM,39.9,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-10-30,39.57
AMZN,AMZN,GRM,39.8,2020-10-30,39.57
AMZN,AMZN,GRM,39.6,2020-10-30,39.57
AMZN,AMZN,GRM,39.5,2020-10-30,39.57
AMZN,AMZN,GRM,39.9,2020-10-30,39.57
AMZN,AMZN,GRM,41,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-10-30,39.57
AMZN,AMZN,GRM,39.9,2020-10-30,39.57
AMZN,AMZN,GRM,39.8,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-10-30,39.57
AMZN,AMZN,GRM,40,2020-11-02,39.57
AMZN,AMZN,GRM,40.3,2020-11-11,39.57
AMZN,AMZN,GRM,39.8,2021-01-08,39.57
AMZN,AMZN,GRM,40.193,2021-01-22,39.57
AMZN,AMZN,GRM,39.9,2021-01-31,39.57
AMZN,AMZN,GRM,41.8,2019-08-01,39.57
AMZN,AMZN,GRM,42,2019-09-02,39.57
AMZN,AMZN,GRM,42.4,2019-09-05,39.57
AMZN,AMZN,GRM,43,2019-10-08,39.57
AMZN,AMZN,GRM,42.9,2019-10-11,39.57
AMZN,AMZN,GRM,42,2019-10-16,39.57
AMZN,AMZN,GRM,42.2,2019-10-22,39.57
AMZN,AMZN,GRM,43.3,2019-10-23,39.57
AMZN,AMZN,GRM,41.6,2019-10-24,39.57
AMZN,AMZN,GRM,38.4,2019-10-24,39.57
AMZN,AMZN,GRM,43.1,2019-10-24,39.57
AMZN,AMZN,GRM,40.9,2019-10-24,39.57
AMZN,AMZN,GRM,41.1,2019-10-24,39.57
AMZN,AMZN,GRM,41.6,2019-10-24,39.57
AMZN,AMZN,GRM,42.2,2019-10-25,39.57
AMZN,AMZN,GRM,42,2019-10-25,39.57
AMZN,AMZN,GRM,39.8,2019-10-25,39.57
AMZN,AMZN,GRM,42.5,2019-10-25,39.57
AMZN,AMZN,GRM,42.3,2019-10-25,39.57
AMZN,AMZN,GRM,41.3,2019-10-25,39.57
AMZN,AMZN,GRM,41.9,2019-10-25,39.57
AMZN,AMZN,GRM,42.2,2019-10-25,39.57
AMZN,AMZN,GRM,42.7,2019-10-25,39.57
AMZN,AMZN,GRM,43.6,2019-10-25,39.57
AMZN,AMZN,GRM,41.881,2019-10-25,39.57
AMZN,AMZN,GRM,41.7,2019-10-25,39.57
AMZN,AMZN,GRM,41.4,2019-10-25,39.57
AMZN,AMZN,GRM,40.6,2019-10-25,39.57
AMZN,AMZN,GRM,41.1,2019-10-25,39.57
AMZN,AMZN,GRM,41.8,2019-10-25,39.57
AMZN,AMZN,GRM,42.3,2019-10-25,39.57
AMZN,AMZN,GRM,41.9,2019-10-25,39.57
AMZN,AMZN,GRM,42,2019-10-25,39.57
AMZN,AMZN,GRM,41.5,2019-10-25,39.57
AMZN,AMZN,GRM,41.5,2019-11-26,39.57
AMZN,AMZN,GRM,41.2,2019-11-26,39.57
AMZN,AMZN,GRM,42.9,2019-12-23,39.57
AMZN,AMZN,GRM,42,2020-01-09,39.57
AMZN,AMZN,GRM,41.4,2020-01-13,39.57
AMZN,AMZN,GRM,41,2020-01-23,39.57
AMZN,AMZN,GRM,41,2020-01-26,39.57
AMZN,AMZN,GRM,41.535,2020-01-28,39.57
AMZN,AMZN,GRM,41.6,2020-01-28,39.57
AMZN,AMZN,GRM,37.13,2020-10-29,36.85
AMZN,AMZN,GRM,37.6,2020-10-29,36.85
AMZN,AMZN,GRM,38,2020-10-29,36.85
AMZN,AMZN,GRM,38,2020-10-29,36.85
AMZN,AMZN,GRM,35.8,2020-10-29,36.85
AMZN,AMZN,GRM,37.1,2020-10-30,36.85
AMZN,AMZN,GRM,38,2020-10-30,36.85
AMZN,AMZN,GRM,38.4,2020-10-30,36.85
AMZN,AMZN,GRM,38.5,2020-10-30,36.85
AMZN,AMZN,GRM,37.8,2020-10-30,36.85
AMZN,AMZN,GRM,38,2020-10-30,36.85
AMZN,AMZN,GRM,37.9,2020-10-30,36.85
AMZN,AMZN,GRM,36.4,2020-10-30,36.85
AMZN,AMZN,GRM,37.1,2020-10-30,36.85
AMZN,AMZN,GRM,37.8,2020-10-30,36.85
AMZN,AMZN,GRM,36.8,2020-10-30,36.85
AMZN,AMZN,GRM,37,2020-10-30,36.85
AMZN,AMZN,GRM,37.6,2020-10-30,36.85
AMZN,AMZN,GRM,40,2020-10-30,36.85
AMZN,AMZN,GRM,37.8,2020-10-30,36.85
AMZN,AMZN,GRM,38,2020-10-30,36.85
AMZN,AMZN,GRM,38,2020-11-02,36.85
AMZN,AMZN,GRM,36.8,2020-11-03,36.85
AMZN,AMZN,GRM,39,2020-11-11,36.85
AMZN,AMZN,GRM,37.8,2020-12-18,36.85
AMZN,AMZN,GRM,36.3,2021-01-27,36.85
AMZN,AMZN,GRM,37.6,2021-01-29,36.85
AMZN,AMZN,GRM,37.8,2021-01-31,36.85
AMZN,AMZN,GRM,37.6,2021-02-01,36.85
AMZN,AMZN,GRM,36.9,2020-07-30,36.85
AMZN,AMZN,GRM,36.3,2020-07-30,36.85
AMZN,AMZN,GRM,38.7,2020-07-30,36.85
AMZN,AMZN,GRM,38.1,2020-07-31,36.85
AMZN,AMZN,GRM,37.8,2020-07-31,36.85
AMZN,AMZN,GRM,39.3,2020-07-31,36.85
AMZN,AMZN,GRM,39,2020-07-31,36.85
AMZN,AMZN,GRM,37,2020-07-31,36.85
AMZN,AMZN,GRM,38.6,2020-07-31,36.85
AMZN,AMZN,GRM,38.3,2020-07-31,36.85
AMZN,AMZN,GRM,38.1,2020-07-31,36.85
AMZN,AMZN,GRM,39,2020-07-31,36.85
AMZN,AMZN,GRM,41,2020-07-31,36.85
AMZN,AMZN,GRM,38.1,2020-07-31,36.85
AMZN,AMZN,GRM,37.8,2020-07-31,36.85
AMZN,AMZN,GRM,37.5,2020-07-31,36.85
AMZN,AMZN,GRM,38.8,2020-07-31,36.85
AMZN,AMZN,GRM,37.8,2020-07-31,36.85
AMZN,AMZN,GRM,37.3,2020-08-06,36.85
AMZN,AMZN,GRM,39.63,2020-09-15,36.85
AMZN,AMZN,GRM,38.3,2020-09-18,36.85
AMZN,AMZN,GRM,38,2020-09-24,36.85
AMZN,AMZN,GRM,37.4,2020-10-22,36.85
AMZN,AMZN,GRM,38.5,2020-10-23,36.85
AMZN,AMZN,GRM,38.2,2020-10-25,36.85
AMZN,AMZN,GRM,37.7,2020-10-26,36.85
AMZN,AMZN,GRM,39,2020-10-26,36.85
AMZN,AMZN,GRM,38.3,2020-04-30,36.85
AMZN,AMZN,GRM,37.9,2020-04-30,36.85
AMZN,AMZN,GRM,37.9,2020-04-30,36.85
AMZN,AMZN,GRM,38.9,2020-05-01,36.85
AMZN,AMZN,GRM,40.9,2020-05-01,36.85
AMZN,AMZN,GRM,39.2,2020-05-01,36.85
AMZN,AMZN,GRM,40.3,2020-05-01,36.85
AMZN,AMZN,GRM,39.1,2020-05-01,36.85
AMZN,AMZN,GRM,38.7,2020-05-01,36.85
AMZN,AMZN,GRM,38.7,2020-05-01,36.85
AMZN,AMZN,GRM,38,2020-05-01,36.85
AMZN,AMZN,GRM,38.3,2020-05-01,36.85
AMZN,AMZN,GRM,39.2,2020-05-01,36.85
AMZN,AMZN,GRM,37.3,2020-05-01,36.85
AMZN,AMZN,GRM,39.1,2020-05-01,36.85
AMZN,AMZN,GRM,38.8,2020-05-01,36.85
AMZN,AMZN,GRM,38.3,2020-05-01,36.85
AMZN,AMZN,GRM,38.2,2020-05-01,36.85
AMZN,AMZN,GRM,38.7,2020-05-01,36.85
AMZN,AMZN,GRM,38,2020-05-01,36.85
AMZN,AMZN,GRM,39.13,2020-05-05,36.85
AMZN,AMZN,GRM,38.5,2020-06-10,36.85
AMZN,AMZN,GRM,38.6,2020-06-10,36.85
AMZN,AMZN,GRM,37.5,2020-06-29,36.85
AMZN,AMZN,GRM,37.8,2020-07-15,36.85
AMZN,AMZN,GRM,38.5,2020-07-19,36.85
AMZN,AMZN,GRM,38.2,2020-07-20,36.85
AMZN,AMZN,GRM,38,2020-07-23,36.85
AMZN,AMZN,GRM,38.6,2020-07-27,36.85
AMZN,AMZN,GRM,38.6,2020-07-27,36.85
AMZN,AMZN,GRM,40.7,2020-01-30,36.85
AMZN,AMZN,GRM,39,2020-01-30,36.85
AMZN,AMZN,GRM,40.13,2020-01-30,36.85
AMZN,AMZN,GRM,41,2020-01-30,36.85
AMZN,AMZN,GRM,39.3,2020-01-30,36.85
AMZN,AMZN,GRM,36.9,2020-01-30,36.85
AMZN,AMZN,GRM,38.8,2020-01-30,36.85
AMZN,AMZN,GRM,39.2,2020-01-30,36.85
AMZN,AMZN,GRM,39.3,2020-01-31,36.85
AMZN,AMZN,GRM,40.1,2020-01-31,36.85
AMZN,AMZN,GRM,38.6,2020-01-31,36.85
AMZN,AMZN,GRM,40.9,2020-01-31,36.85
AMZN,AMZN,GRM,39.3,2020-01-31,36.85
AMZN,AMZN,GRM,38.9,2020-01-31,36.85
AMZN,AMZN,GRM,39.4,2020-01-31,36.85
AMZN,AMZN,GRM,39.4,2020-01-31,36.85
AMZN,AMZN,GRM,39,2020-01-31,36.85
AMZN,AMZN,GRM,39.5,2020-01-31,36.85
AMZN,AMZN,GRM,38.6,2020-01-31,36.85
AMZN,AMZN,GRM,38.6,2020-01-31,36.85
AMZN,AMZN,GRM,39.2,2020-01-31,36.85
AMZN,AMZN,GRM,39.5,2020-01-31,36.85
AMZN,AMZN,GRM,39,2020-01-31,36.85
AMZN,AMZN,GRM,39.8,2020-01-31,36.85
AMZN,AMZN,GRM,40.8,2020-01-31,36.85
AMZN,AMZN,GRM,38.1,2020-01-31,36.85
AMZN,AMZN,GRM,37.8,2020-02-13,36.85
AMZN,AMZN,GRM,39.2,2020-03-10,36.85
AMZN,AMZN,GRM,39.3,2020-03-19,36.85
AMZN,AMZN,GRM,39.3,2020-03-30,36.85
AMZN,AMZN,GRM,40.6,2020-04-07,36.85
AMZN,AMZN,GRM,39,2020-04-08,36.85
AMZN,AMZN,GRM,39.5,2020-04-16,36.85
AMZN,AMZN,GRM,39.3,2020-04-16,36.85
AMZN,AMZN,GRM,39.5,2020-04-20,36.85
AMZN,AMZN,GRM,38.6,2020-04-24,36.85
AMZN,AMZN,GRM,39.1,2020-04-26,36.85
AMZN,AMZN,GRM,39.2,2020-04-29,36.85
AMZN,AMZN,GRM,41.13,2019-10-24,36.85
AMZN,AMZN,GRM,38.2,2019-10-24,36.85
AMZN,AMZN,GRM,38.7,2019-10-24,36.85
AMZN,AMZN,GRM,39.7,2019-10-25,36.85
AMZN,AMZN,GRM,35.5,2019-10-25,36.85
AMZN,AMZN,GRM,40.3,2019-10-25,36.85
AMZN,AMZN,GRM,39.5,2019-10-25,36.85
AMZN,AMZN,GRM,39,2019-10-25,36.85
AMZN,AMZN,GRM,41.2,2019-10-25,36.85
AMZN,AMZN,GRM,40.3,2019-10-25,36.85
AMZN,AMZN,GRM,42.1,2019-10-25,36.85
AMZN,AMZN,GRM,38.7,2019-10-25,36.85
AMZN,AMZN,GRM,37.8,2019-10-25,36.85
AMZN,AMZN,GRM,39.5,2019-10-25,36.85
AMZN,AMZN,GRM,40.2,2019-10-25,36.85
AMZN,AMZN,GRM,38.7,2019-10-25,36.85
AMZN,AMZN,GRM,38.5,2019-10-25,36.85
AMZN,AMZN,GRM,40,2019-10-25,36.85
AMZN,AMZN,GRM,39.2,2019-11-26,36.85
AMZN,AMZN,GRM,41.6,2019-12-23,36.85
AMZN,AMZN,GRM,39.5,2020-01-07,36.85
AMZN,AMZN,GRM,40,2020-01-09,36.85
AMZN,AMZN,GRM,38.3,2020-01-13,36.85
AMZN,AMZN,GRM,39.1,2020-01-14,36.85
AMZN,AMZN,GRM,38.2,2020-01-23,36.85
AMZN,AMZN,GRM,39,2020-01-23,36.85
AMZN,AMZN,GRM,39,2020-01-26,36.85
AMZN,AMZN,GRM,39.4,2020-01-28,36.85
AMZN,AMZN,GRM,39.2,2019-09-02,36.85
AMZN,AMZN,GRM,40.7,2019-09-05,36.85
AMZN,AMZN,GRM,41,2019-10-08,36.85
AMZN,AMZN,GRM,40.4,2019-10-22,36.85
AMZN,AMZN,GRM,41.4,2019-10-23,36.85
AMZN,AMZN,GRM,43.1,2021-02-02,
AMZN,AMZN,GRM,39.5,2021-02-02,
AMZN,AMZN,GRM,40.4,2021-02-02,
AMZN,AMZN,GRM,40.6,2021-02-02,
AMZN,AMZN,GRM,38.4,2021-02-02,
AMZN,AMZN,GRM,40.7,2021-02-02,
AMZN,AMZN,GRM,40,2021-02-02,
AMZN,AMZN,GRM,40.8,2021-02-03,
AMZN,AMZN,GRM,42.8,2021-02-03,
AMZN,AMZN,GRM,41.1,2021-02-03,
AMZN,AMZN,GRM,41,2021-02-03,
AMZN,AMZN,GRM,40.2,2021-02-03,
AMZN,AMZN,GRM,42,2021-02-03,
AMZN,AMZN,GRM,40.7,2021-02-03,
AMZN,AMZN,GRM,42.4,2021-02-03,
AMZN,AMZN,GRM,41.2,2021-02-03,
AMZN,AMZN,GRM,41,2021-02-03,
AMZN,AMZN,GRM,40.9,2021-02-03,
AMZN,AMZN,GRM,41.9,2021-02-03,
AMZN,AMZN,GRM,40.8,2021-02-03,
AMZN,AMZN,GRM,40.8,2021-02-03,
AMZN,AMZN,GRM,41.3,2021-02-03,
AMZN,AMZN,GRM,41.7,2021-02-03,
AMZN,AMZN,GRM,41.4,2021-03-18,
AMZN,AMZN,GRM,41.2,2021-04-12,
AMZN,AMZN,GRM,41,2021-04-25,
AMZN,AMZN,GRM,41.3,2021-04-26,
AMZN,AMZN,GRM,41,2021-04-28,
AMZN,AMZN,GRM,42.4,2020-10-29,
AMZN,AMZN,GRM,42.18,2020-10-29,
AMZN,AMZN,GRM,42.3,2020-10-30,
AMZN,AMZN,GRM,43.4,2020-10-30,
AMZN,AMZN,GRM,41.2,2020-10-30,
AMZN,AMZN,GRM,41.8,2020-10-30,
AMZN,AMZN,GRM,42.1,2020-10-30,
AMZN,AMZN,GRM,41.8,2020-10-30,
AMZN,AMZN,GRM,44,2020-10-30,
AMZN,AMZN,GRM,42.6,2020-10-30,
AMZN,AMZN,GRM,42.2,2020-10-30,
AMZN,AMZN,GRM,41,2020-10-30,
AMZN,AMZN,GRM,42.2,2020-11-11,
AMZN,AMZN,GRM,42.3,2020-12-18,
AMZN,AMZN,GRM,42.6,2021-01-26,
AMZN,AMZN,GRM,41.6,2021-01-27,
AMZN,AMZN,GRM,42,2021-01-28,
AMZN,AMZN,GRM,41,2021-01-31,
AMZN,AMZN,GRM,42,2020-07-30,
AMZN,AMZN,GRM,42.4,2020-07-31,
AMZN,AMZN,GRM,42,2020-07-31,
AMZN,AMZN,GRM,42.6,2020-07-31,
AMZN,AMZN,GRM,42.5,2020-07-31,
AMZN,AMZN,GRM,41.5,2020-07-31,
AMZN,AMZN,GRM,43,2020-07-31,
AMZN,AMZN,GRM,41.9,2020-09-17,
AMZN,AMZN,GRM,43.4,2020-09-18,
AMZN,AMZN,GRM,39,2020-10-01,
AMZN,AMZN,GRM,42.5,2020-10-23,
AMZN,AMZN,GRM,42,2020-10-26,
AMZN,AMZN,GRM,42.9,2020-10-27,
AMZN,AMZN,GRM,43.1,2020-04-30,
AMZN,AMZN,GRM,42.8,2020-04-30,
AMZN,AMZN,GRM,43.2,2020-05-01,
AMZN,AMZN,GRM,41,2020-05-01,
AMZN,AMZN,GRM,42.5,2020-05-01,
AMZN,AMZN,GRM,42.2,2020-05-01,
AMZN,AMZN,GRM,43,2020-05-01,
AMZN,AMZN,GRM,43,2020-06-10,
AMZN,AMZN,GRM,42,2020-06-25,
AMZN,AMZN,GRM,42.8,2020-07-20,
AMZN,AMZN,GRM,42.8,2020-07-27,
AMZN,AMZN,GRM,42.6,2020-07-27,
AMZN,AMZN,GRM,44,2020-01-30,
AMZN,AMZN,GRM,44.7,2020-01-31,
AMZN,AMZN,GRM,45.6,2020-01-31,
AMZN,AMZN,GRM,43.8,2020-01-31,
AMZN,AMZN,GRM,44,2020-03-10,
AMZN,AMZN,GRM,45.18,2020-03-19,
AMZN,AMZN,GRM,45,2020-04-08,
AMZN,AMZN,GRM,43,2020-04-24,
AMZN,AMZN,GRM,43.9,2020-04-29,
AMZN,AMZN,GRM,45.9,2019-12-23,
AMZN,AMZN,GRM,44,2020-01-27,
AMZN,AMZN,GRM,41.8,2021-04-29,43.25
AMZN,AMZN,GRM,42.2,2021-04-29,43.25
AMZN,AMZN,GRM,39.1,2021-04-29,43.25
AMZN,AMZN,GRM,41.4,2021-04-29,43.25
AMZN,AMZN,GRM,41,2021-04-29,43.25
AMZN,AMZN,GRM,42.2,2021-04-29,43.25
AMZN,AMZN,GRM,41.2,2021-04-30,43.25
AMZN,AMZN,GRM,42,2021-04-30,43.25
AMZN,AMZN,GRM,40,2021-04-30,43.25
AMZN,AMZN,GRM,40.8,2021-04-30,43.25
AMZN,AMZN,GRM,42.5,2021-04-30,43.25
AMZN,AMZN,GRM,42.6,2021-04-30,43.25
AMZN,AMZN,GRM,41.1,2021-04-30,43.25
AMZN,AMZN,GRM,43.1,2021-04-30,43.25
AMZN,AMZN,GRM,41,2021-04-30,43.25
AMZN,AMZN,GRM,41.4,2021-04-30,43.25
AMZN,AMZN,GRM,41.2,2021-04-30,43.25
AMZN,AMZN,GRM,41.4,2021-04-30,43.25
AMZN,AMZN,GRM,41.9,2021-04-30,43.25
AMZN,AMZN,GRM,40.8,2021-05-03,43.25
AMZN,AMZN,GRM,43.6,2021-06-03,43.25
AMZN,AMZN,GRM,41.9,2021-02-02,43.25
AMZN,AMZN,GRM,41.5,2021-02-02,43.25
AMZN,AMZN,GRM,37.5,2021-02-02,43.25
AMZN,AMZN,GRM,40.1,2021-02-02,43.25
AMZN,AMZN,GRM,41.1,2021-02-02,43.25
AMZN,AMZN,GRM,43.7,2021-02-03,43.25
AMZN,AMZN,GRM,42.2,2021-02-03,43.25
AMZN,AMZN,GRM,40.6,2021-02-03,43.25
AMZN,AMZN,GRM,41,2021-02-03,43.25
AMZN,AMZN,GRM,42.1,2021-02-03,43.25
AMZN,AMZN,GRM,40.8,2021-02-03,43.25
AMZN,AMZN,GRM,42.1,2021-02-03,43.25
AMZN,AMZN,GRM,41.4,2021-02-03,43.25
AMZN,AMZN,GRM,41,2021-02-03,43.25
AMZN,AMZN,GRM,41.3,2021-02-03,43.25
AMZN,AMZN,GRM,41.5,2021-02-03,43.25
AMZN,AMZN,GRM,42.1,2021-02-03,43.25
AMZN,AMZN,GRM,42.3,2021-02-03,43.25
AMZN,AMZN,GRM,41.69,2021-02-02,43.25
AMZN,AMZN,GRM,41.1,2021-02-03,43.25
AMZN,AMZN,GRM,42.5,2021-02-16,43.25
AMZN,AMZN,GRM,42.3,2021-03-15,43.25
AMZN,AMZN,GRM,42.6,2021-03-18,43.25
AMZN,AMZN,GRM,41.7,2021-04-12,43.25
AMZN,AMZN,GRM,42.2,2021-04-21,43.25
AMZN,AMZN,GRM,41.8,2021-04-26,43.25
AMZN,AMZN,GRM,42.69,2020-10-29,43.25
AMZN,AMZN,GRM,41.9,2020-10-29,43.25
AMZN,AMZN,GRM,43.8,2020-10-30,43.25
AMZN,AMZN,GRM,41.2,2020-10-30,43.25
AMZN,AMZN,GRM,42.5,2020-10-30,43.25
AMZN,AMZN,GRM,42.3,2020-10-30,43.25
AMZN,AMZN,GRM,41,2020-10-30,43.25
AMZN,AMZN,GRM,44.1,2020-10-30,43.25
AMZN,AMZN,GRM,41.7,2020-10-30,43.25
AMZN,AMZN,GRM,42,2020-11-11,43.25
AMZN,AMZN,GRM,43.7,2020-12-18,43.25
AMZN,AMZN,GRM,42.7,2021-01-27,43.25
AMZN,AMZN,GRM,43,2021-01-28,43.25
AMZN,AMZN,GRM,44.2,2021-01-29,43.25
AMZN,AMZN,GRM,41.5,2021-01-31,43.25
AMZN,AMZN,GRM,40.9,2020-07-30,43.25
AMZN,AMZN,GRM,41.7,2020-07-30,43.25
AMZN,AMZN,GRM,42.1,2020-07-31,43.25
AMZN,AMZN,GRM,42.4,2020-07-31,43.25
AMZN,AMZN,GRM,41.8,2020-07-31,43.25
AMZN,AMZN,GRM,42.1,2020-07-31,43.25
AMZN,AMZN,GRM,41.5,2020-07-31,43.25
AMZN,AMZN,GRM,45.5,2020-07-31,43.25
AMZN,AMZN,GRM,41.4,2020-09-17,43.25
AMZN,AMZN,GRM,43.1,2020-09-18,43.25
AMZN,AMZN,GRM,40,2020-10-01,43.25
AMZN,AMZN,GRM,41.1,2020-10-23,43.25
AMZN,AMZN,GRM,41.8,2020-10-26,43.25
AMZN,AMZN,GRM,42.4,2020-10-27,43.25
AMZN,AMZN,GRM,43.6,2020-04-30,43.25
AMZN,AMZN,GRM,45.2,2020-04-30,43.25
AMZN,AMZN,GRM,44,2020-05-01,43.25
AMZN,AMZN,GRM,42,2020-05-01,43.25
AMZN,AMZN,GRM,46.7,2020-05-01,43.25
AMZN,AMZN,GRM,42.5,2020-05-01,43.25
AMZN,AMZN,GRM,41.8,2020-06-10,43.25
AMZN,AMZN,GRM,44,2020-06-25,43.25
AMZN,AMZN,GRM,41.4,2020-07-20,43.25
AMZN,AMZN,GRM,42.3,2020-07-27,43.25
AMZN,AMZN,GRM,42.3,2020-07-27,43.25
AMZN,AMZN,GRM,46.8,2020-07-29,43.25
AMZN,AMZN,GRM,43.5,2020-01-30,43.25
AMZN,AMZN,GRM,45.4,2020-01-31,43.25
AMZN,AMZN,GRM,45.1,2020-01-31,43.25
AMZN,AMZN,GRM,43.5,2020-01-31,43.25
AMZN,AMZN,GRM,44.2,2020-03-10,43.25
AMZN,AMZN,GRM,44.69,2020-03-19,43.25
AMZN,AMZN,GRM,44,2020-04-08,43.25
AMZN,AMZN,GRM,43.2,2020-04-24,43.25
AMZN,AMZN,GRM,43.8,2020-04-29,43.25
AMZN,AMZN,GRM,45.7,2019-12-23,43.25
AMZN,AMZN,GRM,43,2020-01-27,43.25
AMZN,AMZN,GRM,41.48,2021-07-29,43.21
AMZN,AMZN,GRM,44,2021-07-29,43.21
AMZN,AMZN,GRM,43.5,2021-07-29,43.21
AMZN,AMZN,GRM,39.8,2021-07-29,43.21
AMZN,AMZN,GRM,43,2021-07-29,43.21
AMZN,AMZN,GRM,41.3,2021-07-29,43.21
AMZN,AMZN,GRM,43.9,2021-07-29,43.21
AMZN,AMZN,GRM,42,2021-07-29,43.21
AMZN,AMZN,GRM,42.2,2021-07-30,43.21
AMZN,AMZN,GRM,42.4,2021-07-30,43.21
AMZN,AMZN,GRM,43,2021-07-30,43.21
AMZN,AMZN,GRM,42.9,2021-07-30,43.21
AMZN,AMZN,GRM,41.2,2021-07-30,43.21
AMZN,AMZN,GRM,42.5,2021-07-30,43.21
AMZN,AMZN,GRM,43.6,2021-07-30,43.21
AMZN,AMZN,GRM,43.4,2021-09-15,43.21
AMZN,AMZN,GRM,42.4,2021-07-29,43.21
AMZN,AMZN,GRM,42.5,2021-09-30,43.21
AMZN,AMZN,GRM,41.8,2021-10-05,43.21
AMZN,AMZN,GRM,42.2,2021-10-20,43.21
AMZN,AMZN,GRM,39.7,2021-10-22,43.21
AMZN,AMZN,GRM,41.8,2021-10-25,43.21
AMZN,AMZN,GRM,42.6,2021-04-29,43.21
AMZN,AMZN,GRM,38.1,2021-04-29,43.21
AMZN,AMZN,GRM,41.5,2021-04-29,43.21
AMZN,AMZN,GRM,42,2021-04-29,43.21
AMZN,AMZN,GRM,41.9,2021-04-29,43.21
AMZN,AMZN,GRM,41.7,2021-04-30,43.21
AMZN,AMZN,GRM,42.2,2021-04-30,43.21
AMZN,AMZN,GRM,41.5,2021-04-30,43.21
AMZN,AMZN,GRM,42.2,2021-04-30,43.21
AMZN,AMZN,GRM,42.6,2021-04-30,43.21
AMZN,AMZN,GRM,42,2021-04-30,43.21
AMZN,AMZN,GRM,40.1,2021-04-30,43.21
AMZN,AMZN,GRM,41.2,2021-04-30,43.21
AMZN,AMZN,GRM,42.3,2021-04-30,43.21
AMZN,AMZN,GRM,40.8,2021-05-03,43.21
AMZN,AMZN,GRM,42.8,2021-06-03,43.21
AMZN,AMZN,GRM,42.9,2021-07-20,43.21
AMZN,AMZN,GRM,42.1,2021-07-27,43.21
AMZN,AMZN,GRM,40.9,2021-07-28,43.21
AMZN,AMZN,GRM,42.1,2021-02-02,43.21
AMZN,AMZN,GRM,41.5,2021-02-02,43.21
AMZN,AMZN,GRM,39.9,2021-02-02,43.21
AMZN,AMZN,GRM,38.3,2021-02-02,43.21
AMZN,AMZN,GRM,41.2,2021-02-02,43.21
AMZN,AMZN,GRM,40.8,2021-02-02,43.21
AMZN,AMZN,GRM,42.2,2021-02-03,43.21
AMZN,AMZN,GRM,43,2021-02-03,43.21
AMZN,AMZN,GRM,41,2021-02-03,43.21
AMZN,AMZN,GRM,42.7,2021-02-03,43.21
AMZN,AMZN,GRM,41,2021-02-03,43.21
